"iteration";"fit.mle.sGARCH.norm";"fit.mle.sGARCH.skewnorm";"fit.mle.sGARCH.t";"fit.mle.eGARCH.norm";"fit.mle.eGARCH.skewnorm";"fit.mle.eGARCH.t";"fit.mle.gjrGARCH.norm";"fit.mle.gjrGARCH.skewnorm";"fit.mle.gjrGARCH.t";"fit.bayes.sGARCH.norm";"fit.bayes.sGARCH.skewnorm";"fit.bayes.sGARCH.t";"fit.bayes.eGARCH.norm";"fit.bayes.eGARCH.skewnorm";"fit.bayes.eGARCH.t";"fit.bayes.gjrGARCH.norm";"fit.bayes.gjrGARCH.skewnorm";"fit.bayes.gjrGARCH.t"
244;-4.60615587507745;-4.39269662571783;-4.42294781742804;-6.06180753740946;-5.93921218666086;-5.93801257215557;-5.06031827421719;-5.22011395982782;-5.32108881045903;-4.52179448861461;-5.21433489351862;-4.56514313658448;-5.03672340430193;-5.27414133334666;-7.52896177832083;-5.17963455870771;-4.44033085745377;-4.61935970390578
245;-4.7017814732569;-4.55844576289155;-4.50320679708387;-5.62264126748745;-6.24064865758105;-5.64724112124125;-5.22028922460512;-5.15045091834679;-5.07937083369041;-3.60607756115347;-3.62921549003199;-4.46309173852499;-5.63054621442051;-4.21867263784573;-6.01633411720455;-6.62269285521943;-4.23153979569115;-4.91492617922387
246;-4.36035248651067;-4.58867134139291;-4.29457454516051;-5.50867125466616;-5.9687011363518;-5.44618327325364;-4.96704814835293;-5.22882629751617;-4.98771958339854;-3.90913647080135;-4.28476000968148;-3.93336847037129;-5.19997691800184;-5.11067074606484;-4.37811861013964;-5.64146643823561;-4.47442392332515;-4.71710884631982
247;-4.06245981713312;-4.61212955735912;-4.45696518147217;-5.35225374592803;-5.50473902134326;-5.77701174070471;-4.87420918557518;-5.33631391383325;-4.77202196901816;-3.74595658694686;-4.13244923813278;-4.22464389071831;-4.75577035586018;-5.08488849812425;-6.79000274868808;-5.46207558895395;-4.26036293365174;-5.66815301601893
248;-5.60923710021086;-6.09844325951668;-5.83435090328236;-7.39852284156431;-7.79967937552224;-6.89384213766617;-7.02939900497928;-7.54339553000112;-7.32620654813869;-5.15743532512326;-4.35843299583549;-5.32260894596018;-8.08167100580793;-8.58388726748672;-7.62891092739204;-6.89571299217478;-7.94747779673409;-7.48934904757129
249;-6.65499021346543;-6.8072671601814;-6.51438514845399;-7.46921370063571;-8.21136849096173;-6.71512959491443;-7.34065150358249;-7.45176196083801;-7.4196417283494;-7.87395262280055;-6.88147695337526;-6.31097804955579;-9.42648808475107;-7.09783118270318;-6.81526127339044;-6.46547606218536;-9.08903772505817;-9.10033302828517
250;-6.76760272018646;-7.2016766554048;-7.38698052964424;-7.36266813403571;-6.7676187760365;-6.8609041916709;-7.06161432681775;-7.49923715828774;-6.96550995250102;-7.82535077947175;-8.91900023139984;-7.23780090842131;-7.38668329640521;-5.9927279653558;-6.10854177551465;-7.17610040969918;-8.21156022981528;-7.05570699137532
251;-6.25652502419987;-6.79212248980102;-6.42637717172493;-7.11701916509199;-6.25371785975948;-6.93456149699747;-6.59042133935006;-6.73573850012349;-6.56785583026053;-6.09801538030786;-5.44178893802061;-6.55905683523341;-5.87301418716836;-6.13576368262535;-7.17974450916945;-5.97715174468804;-6.26061920686826;-5.51459997497784
252;-7.76412682244233;-8.57490797882829;-8.12810303452036;-6.60879150341911;-6.13277555915343;-7.16513504051276;-7.10529035921231;-7.04510963344375;-7.01112740885256;-7.93851772300044;-6.31371950326288;-8.67108068064168;-5.97056633940054;-5.77105506591043;-6.60021602993303;-6.40912948375252;-9.56378212444043;-7.11281638888898
253;-8.01789479201225;-7.71228501620647;-7.45520016131905;-6.6609790749056;-5.63807038657249;-6.186442360073;-6.52861304835292;-6.61416577822672;-6.80207646212822;-6.66117175976903;-9.19039074578001;-7.09259826281391;-6.52178507835627;-7.12420108002901;-5.5586784890043;-8.30022884612716;-6.08270061197271;-9.10980405153034
254;-7.11558493150338;-7.45637265856274;-7.4763351605041;-6.6848325229024;-6.41819798810562;-5.96520533538142;-6.37068128179952;-6.40735139320299;-6.50341062294251;-9.01774719100488;-8.34427486753591;-6.83206983292462;-5.91462266561246;-5.26433469189094;-6.35658385050803;-7.64029067581253;-6.41668805876584;-6.98104675805058
255;-6.66716966159853;-7.41033646875854;-7.10775722008018;-6.24797519606552;-5.84195248256764;-5.87133408242176;-6.04882746738193;-6.39800855044652;-6.23127384255592;-8.12281958366219;-6.90546027583746;-6.27498260012138;-6.14982956025703;-5.29968760364261;-6.80234205933584;-6.42081598663508;-7.75409812822626;-5.4080447217849
256;-6.45020925524907;-7.40779086588054;-7.15661965587045;-6.18937521246457;-6.22968536957331;-6.82696245646215;-6.52600105608435;-6.73434157599883;-6.5646096474952;-6.28995334997576;-5.33911938370413;-7.33455301158188;-5.65077361569252;-6.32500099149354;-7.57577314833684;-6.62954164770379;-6.7701720472665;-5.57493013909015
257;-6.28678864893622;-6.77731857989123;-6.86025384402756;-6.76358441141808;-6.74749146229085;-6.8114589156815;-6.5869546960903;-6.99255802721408;-6.43783738596457;-5.75511440999297;-7.94717781750913;-6.65593354372725;-6.23601276078531;-7.28211984005167;-5.04086338981996;-4.4767577331282;-7.21018191557358;-7.14560217105577
258;-7.53314983691892;-7.32033111442194;-7.14187010274531;-6.69764952361238;-6.66953953616695;-6.80518774467002;-6.53379756423982;-7.13108241425844;-6.34310843745125;-6.69603020085971;-6.46114766046627;-6.80860131530292;-6.71468900300888;-6.56060351299061;-6.73647530846763;-7.33461895220973;-6.61563365993247;-6.26033898973472
259;-6.76590089015603;-6.8362572889764;-7.15575611519827;-6.46664820076677;-5.98994316927495;-6.42009438803662;-6.20654313193342;-6.47489194841161;-6.29125829192093;-6.43337591305591;-6.50319586165093;-6.20558869464471;-6.83819658772314;-6.64307136679178;-6.90543530584977;-5.98614926531029;-5.50044213669029;-5.78498601141391
260;-6.48904142468274;-6.61360221702755;-6.47712627035677;-5.93197665063646;-5.89845723886535;-6.39861121390232;-6.01538950178835;-6.44973850940994;-6.32018850311744;-6.00158178780227;-5.01867330788759;-6.94342830443361;-6.34239870946168;-6.07949334354296;-6.09791568234785;-4.82874769248345;-6.88758407961548;-6.22096331421275
261;-6.19240710810515;-6.4370800061421;-6.35830702691196;-5.92139298968934;-6.1094593057856;-6.08577935064135;-5.89774861485863;-6.03979529816083;-6.17329309157074;-5.55288765282699;-7.5565111887297;-6.54808047033418;-6.65473758916877;-5.67426161270568;-5.49030628520421;-6.94200567220059;-5.34758584985767;-6.42101922597143
262;-5.82566796834774;-6.50373545225848;-6.30309288031343;-5.2211957027191;-5.60115962366534;-5.70681789350436;-5.3222415986852;-5.8551263336193;-6.26795831091033;-5.19881618996188;-4.69410247099923;-7.89515093853139;-4.16886412107383;-4.3924389879767;-4.84899708012088;-5.21020697541204;-5.44268050075862;-5.98795542991393
263;-5.79401357072275;-6.0552102875861;-5.97230335017725;-5.24700976308143;-5.5430260865627;-5.46237487083316;-5.30634577538001;-5.45677410723617;-5.51116845104085;-4.64719267387581;-5.05798371753377;-6.22770094898936;-5.13905841279786;-4.29368749141798;-5.56519888083324;-6.34214494170758;-5.64042277636277;-4.99141463612607
264;-5.2118951262224;-5.85292496730656;-5.82251381394055;-5.02314118772255;-5.45685839758157;-5.21530735367905;-4.87884704233757;-5.24999659455157;-5.60254056783931;-5.26267580125279;-4.65538770065017;-5.44916478088924;-4.74090896493025;-5.19722926235695;-5.98645336944769;-5.47489621680119;-4.93129604376542;-5.42483752560327
265;-5.72872905267591;-6.19226063666461;-5.75979257863044;-5.04000444144418;-5.20239597789663;-5.2285811376366;-4.9101546470399;-5.22274570706633;-5.03252417582581;-4.61239953388989;-4.83911665933055;-4.6695765132508;-4.88709865385351;-4.77116336891466;-5.13043432937254;-5.460938200534;-5.07373896270003;-4.64197389964575
266;-5.58431068891708;-6.17571522045234;-5.96488806321609;-5.03477780477214;-5.28625804571348;-5.28864334663327;-5.02275633110262;-5.34180925772211;-5.25592159744026;-6.29802386554866;-6.20010932182039;-5.16289202890388;-4.60960044324698;-5.43137442834041;-4.84583158787239;-5.22234456216873;-6.80252536394272;-4.3944481635692
267;-5.36809499570407;-5.83404631807913;-5.60042276061786;-5.11384808480661;-4.95250035757278;-5.42677349700727;-5.07387553621242;-4.92171273096835;-5.16197779370448;-5.65420883265291;-6.45563256094368;-5.76097036286623;-5.02828445638752;-4.73423235981968;-4.49751156000711;-4.40942690841909;-5.15952731677177;-3.96866832487623
268;-5.65360250736619;-5.93395725634272;-5.86316965395673;-5.31957909687018;-4.91404563456368;-5.32475839160466;-5.07702572533499;-5.11446921769596;-4.89737539203308;-5.4655536168088;-5.88792467700008;-5.23890437658197;-4.45645121403548;-4.75895986706187;-5.8246099144612;-4.83169582883493;-3.90512578422483;-4.77044673618324
269;-5.46248976424562;-5.08170625168083;-5.66149410233684;-4.70999125504933;-5.16570004556906;-5.02831010019254;-4.67777716775994;-4.80923957150412;-4.74214795120313;-4.82171571831981;-5.62064335484909;-5.57468880814951;-5.46516146381969;-5.79507082171746;-4.86491250890398;-4.67415474817113;-5.83620805354605;-5.57582491861831
270;-5.22364357863728;-5.38999150882258;-5.31634022233505;-5.15261072836817;-4.91223025072549;-5.39611821819183;-4.88876251008873;-4.88411397054817;-4.93262104888776;-4.4207776255855;-6.18688703381213;-4.93212628527177;-4.95933592062457;-4.7034557591832;-4.20925564008249;-5.44168227056434;-5.44018077474958;-4.68326589704332
271;-4.99019294277823;-5.49891481719322;-5.5596293396795;-4.85107660272787;-4.74612758272251;-5.21862216292229;-4.90579036815741;-4.61083115051623;-4.82214757098896;-4.20372754212489;-5.18471234075765;-4.85479589856727;-5.13242033970303;-6.44559244928711;-4.45559191396905;-4.05943658489043;-5.83197437172066;-4.81260427500815
272;-5.14177231497018;-5.14301837273388;-5.31600470885631;-4.6866255107808;-4.7036660033827;-4.83116378539717;-4.42996456346067;-4.7601948718797;-4.74570650246889;-4.70505292184116;-4.79685475373712;-5.28379693561895;-4.05104228376963;-4.710248298041;-4.9440224848558;-4.27210189029175;-3.36300421011527;-3.75637458303643
273;-4.73273171782502;-5.16011022977374;-5.25268525582922;-4.24987326622237;-4.17134419176781;-4.66239410654841;-4.4158183977813;-4.47874927230814;-4.42892539713317;-4.42259522477418;-4.06265664471447;-4.57473279342738;-3.52352300419093;-5.84521414118366;-3.90175129498123;-5.59554851580218;-3.91108762651574;-4.07049803562827
274;-4.97368662599224;-4.80928743652006;-4.84839578883137;-4.37140292251486;-4.28993116190037;-4.35371031300109;-4.2967129638686;-4.54307637230172;-4.52133485591717;-5.00477979212083;-4.80680299888848;-4.19051700580446;-4.39409697214346;-3.4889151111718;-5.17779925053033;-4.45816888218448;-3.72899847912656;-5.17983088112013
275;-4.65340530729146;-4.95260341859791;-4.97037356617232;-4.32398334254581;-4.89652304747756;-5.69033888652115;-4.34130391204943;-4.54067410226521;-4.4104083232672;-4.4268365394845;-6.17415215672135;-5.50219425404427;-4.30807517383816;-3.66676050626855;-4.64988502558052;-3.54899486911611;-3.79274589548146;-3.73380752028035
276;-4.65168160088407;-4.72270748768661;-4.87740158343798;-4.63714513217887;-4.6006257535982;-4.36490537669015;-4.25051949927971;-4.29980498257422;-4.27931215397223;-5.05772520786659;-4.50530543962298;-3.92785469502367;-3.46566770004651;-3.13670534756796;-3.72497287991785;-4.27990310382904;-5.40818186126917;-4.38919635978141
277;-4.73382365809645;-4.73932708563206;-4.76614630774069;-4.84397249773479;-4.70758247794836;-5.03810747979064;-4.82640745768489;-4.78486481583944;-4.71461096735236;-4.82885666815324;-4.89035209651749;-3.7106778439763;-4.82220929346724;-5.25557146569821;-3.43655371257197;-5.52477340227234;-6.15433025018586;-5.44716476139991
278;-5.13211840124325;-5.08324753682967;-5.34065048002272;-4.97947059083025;-5.30130793459689;-4.92984011161132;-4.69678538626438;-4.81787802543657;-4.70880855475501;-4.86547330356267;-4.60532811246349;-5.86542722367901;-4.77781262144839;-6.12273102185264;-4.07540277320176;-4.48813379442882;-4.65977175300798;-5.89817402031163
279;-4.9657155262177;-5.07366289980816;-4.85083877608837;-4.80571339534246;-5.00526979031293;-4.68266799957163;-4.65295739071762;-4.73837597246491;-4.80388024429761;-5.10267532892121;-5.46537230987266;-5.6611364723754;-4.43713963982281;-4.38186245533337;-5.13664605604083;-5.21755411684851;-4.89718692180905;-4.528882587633
280;-5.10579528734216;-4.86423947525996;-5.47961764966134;-4.92897776231479;-6.38848252464107;-5.3667464732235;-5.00088321862826;-4.84918945400624;-4.81305797349639;-5.29156139005601;-4.79480703086874;-4.7155662782142;-5.02833219122799;-4.88675863394787;-4.25404568375083;-5.02432155930097;-4.4691487325126;-3.63979470264145
281;-5.07763818143458;-4.97556808575187;-5.05493912496803;-5.37857480867637;-5.44117896978828;-4.96392172167315;-4.86927696332724;-5.04465299107775;-4.88255953377362;-5.89724375582581;-5.04316542787119;-4.91993572937962;-6.06308779960426;-5.4957101142467;-4.83027487185563;-4.28709539048706;-5.32030118218762;-5.66943277355189
282;-4.90680511265753;-5.18376923226975;-4.93446287763167;-4.99616523558814;-5.36380452735433;-5.16270185176348;-5.00718430476383;-4.78632253208674;-5.0667819772144;-4.56831553227111;-5.87176989426425;-5.02580598345466;-4.3952908050472;-5.29078963219138;-4.86196117273229;-4.26594158097619;-3.51009858126008;-4.12199087357066
283;-4.9156593315381;-5.2132605136552;-4.90991317109799;-4.82729344052591;-5.60943545028623;-4.81376390278077;-4.99580960881182;-4.63907155280876;-4.96538657260326;-4.70223694339812;-4.13266875641689;-4.56886415065092;-4.82527129099419;-5.29416066543965;-4.29378403045844;-3.64737304655711;-5.502094920758;-5.10994657553034
284;-5.41621196788576;-5.67975048456348;-5.62410276236288;-6.26893856705239;-6.21183901277929;-6.30193254418431;-6.0907319375844;-6.22331840618641;-6.14808941787639;-4.33914188635224;-5.21988588551905;-5.46227773095551;-7.90013323945763;-4.8383865175911;-5.61617479182428;-6.38348015643793;-6.82111285741431;-6.37556488459725
285;-5.52886268178738;-5.57126363665338;-5.47680960996257;-6.18494504093212;-5.89354117053235;-5.83365324175271;-5.93334712251912;-6.09851919507295;-6.02167970490725;-5.48448445326181;-6.33898898623629;-6.53906065276473;-5.52103934511858;-8.17145038338156;-6.22050906224925;-5.35176243443799;-5.99474127955825;-7.7733903198206
286;-5.78362823894082;-6.1983270600639;-5.69530699791625;-7.36521546247983;-7.20210623764785;-7.32658014855045;-6.93872103578953;-7.40140511113668;-7.1685051162761;-5.92621520429362;-5.2102727923876;-4.04863127114345;-6.13987001468756;-5.95329131980994;-8.36217933769117;-5.81306937578222;-6.25167652124441;-6.20585717279656
287;-5.81323489987491;-5.75603081878425;-5.52729347798279;-7.15065155023698;-6.66980332957482;-6.77858188057245;-6.51032834522797;-6.60644360118587;-6.50690998565218;-5.18683288208951;-5.07931774410176;-4.79583792839179;-8.33571228951542;-8.23156176787229;-7.23777297654063;-7.25829700270973;-7.74733394677763;-6.44027823479997
288;-5.844663247898;-5.6653210576172;-5.76730925874792;-6.02162385167343;-6.59768999612468;-6.66035467386069;-6.04935459213026;-6.24990275786505;-5.84029160415828;-4.60091397935801;-4.47325443687318;-6.84267261545769;-7.25439151063256;-7.0229178575124;-6.18326497488363;-7.30192348216889;-5.65680569650808;-6.35206451099405
289;-6.07147153107815;-6.54645899418119;-5.90983518230094;-7.5466387525929;-7.46295936558418;-7.28639163158516;-6.93533998156812;-6.63681568216939;-6.49198651411447;-6.21460682864331;-6.14832597539684;-5.11969636080507;-8.2772208542491;-6.31883754854858;-9.26685200105617;-6.31741199456754;-8.58128074968398;-7.17755059424373
290;-5.8262502952457;-6.25088673076048;-5.854781553399;-6.83206261795802;-6.96457674367476;-7.14116772657863;-6.7147999677507;-6.7962257130054;-6.48666562413756;-4.8337492262851;-5.45188006993156;-5.09589014311117;-7.54782636130656;-9.44451063980757;-6.86004952921793;-7.29716170103791;-6.57683816663424;-6.19093553913083
291;-5.96404291202118;-6.1848913501767;-5.71635240754705;-6.58243406116754;-6.6491099829774;-6.68700846935986;-6.27360168636007;-6.56477913783934;-6.81237406966799;-5.32534367378937;-6.00842839705309;-6.42291371511162;-6.55464702401053;-6.14257640665518;-6.08778218780891;-6.94510946027772;-5.88283162321866;-8.65046227653605
292;-5.65229784242765;-5.60746394741989;-5.7863739093597;-6.31672700487219;-6.38370101143768;-6.32796976947274;-5.99468805551651;-6.60046374928973;-6.13708539449281;-6.51584257322254;-4.73814310639674;-5.36626274730927;-6.23552904007404;-4.59537651036082;-4.89103043583921;-5.54108986291344;-6.3801426723158;-5.54946160848934
293;-5.49879624260116;-5.55164644892427;-5.46985660447201;-6.44180713967768;-6.08680804693921;-6.50842525871909;-5.72722299425421;-6.25769347805768;-5.90603085581347;-5.19176175264747;-4.70202618266382;-4.83859145221043;-4.85951391443321;-7.12519713946045;-6.26416845319676;-5.93734271309433;-6.0504755773879;-8.30410004619091
294;-6.08997088935945;-6.37905651981342;-6.59841903788938;-8.06205180425855;-7.66457360829066;-7.61756635755653;-7.10713732677402;-7.32553237101568;-7.38321603683026;-4.89912894094553;-6.48508038848013;-5.64873147396909;-7.66247710616698;-6.68760642058323;-9.85081912631796;-6.72433616934018;-6.81371988388851;-6.078571852653
295;-6.17711393605744;-6.17556490327593;-6.07378863431668;-7.75872935923351;-8.10732190584857;-7.62064837235827;-7.64893084732763;-7.73919863223971;-7.25472235862092;-5.87097607240014;-5.52519365984286;-7.21671753329327;-7.04288246228091;-7.60258969466737;-7.10303860372347;-7.59940136213872;-8.30691057050785;-6.78144752734841
296;-6.00628043378478;-6.02305553857347;-6.06294073102239;-7.22347611100871;-6.92182984454041;-6.99056442777141;-6.97835228165604;-6.78530751103247;-6.71531062637068;-4.29741506798053;-5.45204687376061;-5.14114756374688;-8.59676088039511;-6.06165965134036;-7.73487197306305;-4.82452867354922;-6.59749099791248;-7.40275569677998
297;-5.63719732556248;-5.80259748752557;-5.65473831213694;-6.62575080919465;-6.68227745668923;-6.60799547944638;-6.95605605227958;-7.29134215420716;-7.49690441020306;-7.10547267048063;-4.98512513170624;-5.20613147572106;-6.11367155905534;-6.78765542464565;-4.8217836721843;-5.84527527868183;-6.92369287142973;-6.92183525386799
298;-5.70432410960942;-5.85656414265369;-5.68855428400694;-6.25359500933576;-6.55166827124945;-6.7197913125933;-6.02563037127199;-6.12509571929182;-6.62215680829879;-5.4683377397995;-5.34991016858687;-5.10255284410439;-6.75617170503481;-6.04674076761515;-6.36092603964351;-5.31755975765474;-6.53145496268221;-7.30273892035931
299;-5.43676056707998;-5.59776126076047;-6.01735347089577;-6.40142779116579;-6.4722030821825;-6.67793601952622;-6.22021499894402;-6.37757479866988;-6.26303864069809;-4.23612743154066;-5.39073106593573;-5.64832895409499;-6.01481725060522;-6.95501155350843;-5.93711373442615;-5.76863276533762;-5.8613004808403;-5.57951998632457
300;-5.34524205609596;-5.38306432484358;-5.51819096150507;-6.10768830161976;-6.20099280906411;-6.47813945703268;-5.94230741353489;-5.74730979110284;-6.12143886401641;-5.36842015515685;-6.5012576633435;-4.78100451799954;-6.23916217842534;-6.15611298015832;-6.19672222835068;-5.85271711721112;-5.95380434708681;-6.77030365047391
301;-6.05846446648826;-6.01836885429727;-5.89260492778128;-5.97964902732651;-5.98848398773034;-6.29519946422472;-5.74591659826068;-5.89449608900841;-6.24484807450483;-5.26156346439343;-6.13209962412611;-6.46009700610624;-6.32939954054027;-6.27482051651404;-5.9444612350263;-6.21200022397182;-7.26165811251041;-4.41688312844285
302;-5.68542666640517;-5.8321631816322;-5.84281144093349;-5.85312874054572;-6.05477906034992;-6.00163740200007;-5.83731509070419;-5.77939680024277;-6.10232370904742;-5.29198934970539;-6.54491527065711;-4.69959366102951;-4.7685152185105;-6.50505574850069;-5.07519540854263;-5.95463638582684;-5.09307435500938;-5.79442398846142
303;-6.34122557567482;-6.13183809892337;-6.13616613233767;-6.6406022837022;-6.81410267719547;-6.66393330307524;-6.41446489725714;-6.66044737473446;-6.51539986248141;-4.77154787814414;-8.50691253666305;-5.13633697635934;-6.77765033823554;-9.5029812324787;-7.0133585321986;-5.86664619590375;-5.83259559076923;-6.4435054799587
304;-6.57574784556897;-6.76780953153714;-6.75621777084319;-6.85098695426988;-6.59227445606132;-6.62919710193844;-6.2648821401553;-6.37604173235833;-6.69161375490376;-7.44128397024879;-5.53565182414746;-7.80589141474689;-5.40708974343786;-5.67250807753035;-7.71642381119236;-4.47358939540315;-5.45392245109399;-5.98371683953718
305;-6.20497959624393;-6.85913414220013;-6.50074708205662;-6.15001362008425;-6.48410800602925;-6.43659796183796;-5.97778721473317;-6.31455172531664;-6.31343728262777;-4.24556101199504;-6.32952940123236;-6.18758292202639;-5.85416122331372;-6.72336409251549;-6.55627192989041;-6.07212840508187;-6.62073159021159;-5.74560223011745
306;-6.62901161977901;-6.94291371532766;-6.55290520650085;-6.71325791493181;-6.66999627141197;-6.90358350289298;-6.66685369922822;-7.19177684198112;-6.57039292728787;-5.13470192557837;-5.21985264803706;-6.35813244759195;-8.07244366669632;-7.05404138802721;-5.95696466074801;-6.63336150438319;-6.02387807882246;-5.97298007445677
307;-6.06209601346078;-6.51816052418978;-6.69498924405053;-6.89555869714108;-7.19769318306336;-6.98251407226692;-6.35614525459335;-6.55900572379014;-6.45109020540463;-7.00172640718077;-5.36679558316423;-4.99317650010746;-7.23399735402329;-7.74001056123556;-7.25786545285488;-7.85704700220132;-6.10488089962007;-7.60738627279587
308;-5.87784768085706;-6.10662783095256;-6.08330667735288;-6.85269655644552;-7.2360307830919;-6.392154238255;-5.98210069110102;-6.32387212857247;-6.49493810619985;-5.66261336806468;-4.70053151730149;-6.84444107776683;-5.82263360029587;-6.17097376471403;-5.13635257046902;-4.65483741769614;-6.29803070479687;-5.51530915317024
309;-5.70576065048696;-6.00394342959839;-5.88609135723982;-5.97563500086429;-6.55531258982928;-6.28181767000538;-6.19434447471676;-5.7674425386829;-5.73886315495412;-5.6712350898736;-6.56315767178394;-4.53446808606176;-6.64762835494402;-6.15856817073614;-8.5599149776247;-6.22574939386361;-6.06721834903816;-4.91002719158961
310;-5.60438593511768;-5.58788468428949;-5.73026861228311;-5.75801918062836;-5.89249048350383;-6.12885305022099;-5.57739053981209;-5.91010764026132;-5.56362136406878;-4.87787523803152;-6.23975050386347;-5.65281231855364;-6.6759627145148;-5.4736649464932;-6.57851071855145;-6.2413131944146;-4.62116269529645;-4.7534335270926
311;-5.46791103280157;-5.50649641018907;-5.0746331814969;-5.94587854423005;-5.86253494850557;-6.06660046105279;-4.98636590595296;-5.59216143310127;-5.50190939679075;-5.98361973754037;-5.12908878094205;-4.61510722608722;-4.53895155911507;-4.67461406095544;-5.41164804088428;-4.50883151674513;-4.40315170982905;-5.03513963520385
312;-5.23632050918813;-5.52229880058028;-5.0925597390802;-5.99240697173107;-5.97796558284417;-6.40988078303814;-5.42982226695455;-5.63316727381101;-5.56818246186109;-5.63228555683919;-4.86971279819401;-4.76958626759945;-4.61198509369701;-6.8980866632829;-5.7874851242917;-6.99156549100915;-4.86530988843038;-5.0752307695099
313;-5.86365422366394;-5.7804703555675;-5.83251661299129;-6.22839029623818;-5.77375510282028;-6.09255672424151;-5.41781588619605;-5.70600139760894;-5.79112211487557;-5.5281555493011;-5.67116183486444;-5.69364113671814;-5.70467648283304;-6.00453125266264;-4.35013381956703;-5.2253848248057;-6.55346377090777;-5.5719914652474
314;-5.63494646439;-6.34997479119215;-6.01276106338127;-5.9788279919189;-5.90097453732952;-6.13573068680181;-5.08638515808312;-5.83185369876591;-5.82834037379154;-6.87870249137126;-4.90544284429584;-5.47995111189243;-8.01000123332067;-7.29010181707285;-5.41538825155644;-4.72094468499465;-4.70695869083272;-6.82943193291019
315;-6.11188821710655;-6.09822120267927;-5.72752726289201;-5.40668540620046;-5.38897176514468;-5.63751252172303;-5.1263155277804;-5.45190424380359;-5.59593248955696;-5.29780075792275;-4.86036416888409;-5.99916642645596;-6.40651654892005;-4.8601255988885;-4.92068505860006;-5.4141000617216;-5.8353249540288;-5.28667072016009
316;-5.73990591745488;-5.4992445774805;-5.45317090646635;-5.26019353823198;-5.56032917033066;-5.4990780842551;-5.10263077227747;-5.2891784084369;-5.17643335901893;-5.74010785052429;-5.33751286407557;-5.04875329041168;-5.57729871587868;-4.56103731514258;-4.54939805767167;-4.7653820432706;-6.49044287421953;-5.80284183940011
317;-5.35706902884577;-5.63383853767663;-5.47839057873063;-4.87706689097779;-5.15473943037129;-5.06904618811472;-4.96206359284381;-4.89666599761566;-5.31665891136259;-5.76947736534954;-4.99895103405195;-4.34000565943219;-5.6073830246258;-4.8557073650836;-4.89088079787158;-4.68925034062057;-5.08517495190774;-3.43836172436012
318;-5.1547373533002;-5.35636452138752;-5.52685282585516;-5.00787541260819;-5.15068492078438;-4.84642250563223;-5.01835794790729;-4.7935598888881;-5.12913840554748;-6.16668530058884;-5.62386253502294;-6.34031259004159;-3.89599491670862;-5.80081908361626;-4.3491476930555;-4.95457113078728;-4.77049244751187;-5.36837974431884
319;-5.05011264912416;-5.17029835972534;-5.11771260975378;-4.69703396292034;-5.06890856575625;-5.14468204010167;-4.52157518179096;-4.95968506345251;-4.60332448280268;-3.99458311533927;-5.07829937213157;-5.14291713841672;-5.31831440024951;-4.29190827356339;-4.87994849013473;-6.3919643414328;-5.65705752583272;-5.00573216109803
320;-5.08651857294332;-5.16210544383522;-5.00025232470301;-4.11926150653417;-5.13637961844568;-4.98489394594033;-4.60508434177312;-4.48418164634998;-4.67656639878496;-4.97753746457482;-4.17366723930583;-4.51682928010802;-4.75986847454185;-4.19444741393686;-4.39574171400312;-4.37280271341268;-4.57399723957946;-4.63161737623845
321;-5.0126975795767;-5.04667919973972;-5.05546361771761;-4.74791821752601;-4.6980194453085;-4.54483542549652;-4.64048011711187;-4.56220723276529;-4.62836248627502;-5.07185788780103;-4.16308340724932;-4.8573606758449;-5.4066459487084;-4.71110603784804;-4.34085786709185;-4.47017800342303;-5.42969670423026;-4.22415469580838
322;-5.0109507537715;-5.19119175918439;-4.8424832522052;-5.08343454834901;-5.47818478043565;-5.05549612546972;-4.90017163510238;-4.88292547189261;-5.09560241251482;-4.33088562090217;-4.40841652849515;-4.40925659357702;-4.89406454316955;-4.82911574939079;-4.10049041412314;-5.75202318326117;-6.41361192773038;-3.75482844608942
323;-4.63572953462487;-4.95070842799152;-4.88754393987737;-4.47925680303264;-4.66280443875339;-4.68560269121705;-4.51120880154228;-4.65348660352385;-4.82680091035714;-4.67628602787539;-4.92056217653058;-4.79211550385114;-4.92645900085278;-4.15218425834712;-5.68662271208854;-4.59709657536015;-3.47739239310775;-4.75879732797322
324;-4.64579329461362;-4.68344628141271;-4.7769368293962;-4.55144044196109;-5.11749941074924;-5.53107810901167;-4.69913693544109;-4.78848807183943;-4.8814861065439;-4.62558687627078;-4.57162978554832;-5.24754295740125;-6.45316704605117;-3.9757547285804;-4.57044213575839;-4.45109854944209;-3.77983260172071;-4.07515194770055
325;-4.78052555759561;-4.88170605995762;-4.52420753435297;-4.63727665341946;-4.56442967349659;-5.07300931318072;-4.3903543863672;-4.42499340773815;-4.58354413290152;-4.60603795920036;-4.79055587326541;-4.96818462916196;-5.43693972908289;-5.41922545909623;-5.0211698093834;-5.47713281705463;-4.73011843978686;-3.36488640664985
326;-4.35718342705014;-4.50947229223161;-4.21055917175753;-4.4026520266911;-5.00186801157023;-4.46713464800784;-4.07857336111436;-4.38987256857984;-4.52826628057237;-3.93798310847581;-3.66538123462617;-4.07532320616955;-3.66611730789827;-4.08489242872398;-3.64612620090192;-4.05016743377218;-4.32564655550355;-5.73455922694741
